min(X),min(Y),min(Z),max(X),max(Y),max(Z),mean(X),mean(Y),mean(Z),variance(X),variance(Y),variance(Z),std(X),std(Y),std(Z),skewness(X),skewness(Y),skewness(Z),kurtosis(X),kurtosis(Y),kurtosis(Z),median(X),median(Y),median(Z),percentile25(X),percentile75(X),percentile25(Y),percentile75(Y),percentile25(Z),percentile75(Z),corr_axis(XY),corr_axis(XZ),corr_axis(YZ),zerocross(X),zerocross(Y),zerocross(Z),energy(X),energy(Y),energy(Z),dominantFr(X),dominantFrMag(X),dominantFr(Y),dominantFrMag(Y),dominantFr(Z),dominantFrMag(Z),user,8activity
6.950900000000000,2.538700000000000,6.292700000000000,7.146400000000000,2.840800000000000,6.519600000000000,7.065351300000000,2.653185700000000,6.409339000000000,0.000968079000000,0.002492703000000,0.001362633000000,0.031113966000000,0.049926978000000,0.036913866000000,0.025874821000000,0.115725826000000,0.000200499000000,2.901812895000000,2.909648771000000,2.761551150000000,7.069800000000000,2.659550000000000,6.413600000000000,7.040800000000000,7.085900000000000,2.614900000000000,2.690000000000000,6.383500000000000,6.429000000000000,0.047438972000000,-0.183966827000000,-0.030313341000000,298.000000000000000,294.000000000000000,339.000000000000000,49920.000000000000000,7042.000000000000000,41081.000000000000000,0.195312500000000,0.076217666000000,6.054687500000000,0.042109246000000,0.195312500000000,0.049605936000000,3.000000000000000,1.000000000000000
6.950900000000000,2.433300000000000,6.292700000000000,7.191800000000000,2.841300000000000,6.519600000000000,7.062667300000000,2.653857900000000,6.410397500000000,0.001203595000000,0.003176079000000,0.001717375000000,0.034692865000000,0.056356712000000,0.041441221000000,0.394445631000000,-0.175926054000000,-0.097809290000000,3.291875413000000,3.247482076000000,2.684336815000000,7.055900000000000,2.659900000000000,6.413600000000000,7.040300000000000,7.085600000000000,2.614900000000000,2.690300000000000,6.383400000000000,6.443800000000000,0.178712820000000,-0.324208093000000,-0.035248562000000,265.000000000000000,270.000000000000000,295.000000000000000,49882.000000000000000,7046.000000000000000,41095.000000000000000,0.195312500000000,0.034781971000000,5.859375000000000,0.031339611000000,0.195312500000000,0.048879298000000,3.000000000000000,1.000000000000000
6.964400000000000,2.433300000000000,6.292800000000000,7.191800000000000,2.841300000000000,6.534400000000000,7.070122200000000,2.648195100000000,6.404588100000000,0.001222973000000,0.003188874000000,0.001685722000000,0.034971034000000,0.056470112000000,0.041057546000000,0.208710233000000,-0.039257476000000,0.027229041000000,2.948960778000000,3.314849239000000,2.748393216000000,7.070250000000000,2.644900000000000,6.398700000000000,7.041000000000000,7.099700000000000,2.614500000000000,2.690000000000000,6.368600000000000,6.428800000000000,0.152092296000000,-0.299729726000000,0.016869223000000,285.000000000000000,248.000000000000000,304.000000000000000,49988.000000000000000,7016.000000000000000,41020.000000000000000,0.195312500000000,0.190202147000000,5.664062500000000,0.107754646000000,0.195312500000000,0.200020354000000,3.000000000000000,1.000000000000000
6.964400000000000,2.493800000000000,6.292900000000000,7.161100000000000,2.826600000000000,6.534400000000000,7.064626900000000,2.642217300000000,6.414890500000000,0.000965726000000,0.002336114000000,0.001468991000000,0.031076133000000,0.048333360000000,0.038327424000000,0.016359418000000,0.195062752000000,0.006981396000000,2.887024493000000,3.157391557000000,2.854209769000000,7.069500000000000,2.644700000000000,6.413700000000000,7.040700000000000,7.085600000000000,2.614400000000000,2.675000000000000,6.383600000000000,6.443800000000000,0.159881787000000,-0.230486261000000,-0.040157706000000,303.000000000000000,277.000000000000000,301.000000000000000,49910.000000000000000,6984.000000000000000,41152.000000000000000,0.195312500000000,0.092621086000000,6.054687500000000,0.048165261000000,0.000000000000000,0.072423886000000,3.000000000000000,1.000000000000000
6.979500000000000,2.433700000000000,6.292900000000000,7.161200000000000,2.781100000000000,6.534200000000000,7.074216600000000,2.607813500000000,6.423020400000000,0.001103797000000,0.003488874000000,0.001427284000000,0.033223439000000,0.059066691000000,0.037779416000000,0.006138994000000,-0.081125916000000,-0.068830677000000,2.731177958000000,2.808006684000000,2.992577549000000,7.070700000000000,2.614300000000000,6.428700000000000,7.054900000000000,7.100200000000000,2.569200000000000,2.645000000000000,6.398600000000000,6.444100000000000,-0.025611083000000,-0.152860796000000,0.015529783000000,297.000000000000000,231.000000000000000,303.000000000000000,50046.000000000000000,6804.000000000000000,41257.000000000000000,0.000000000000000,0.106028811000000,0.000000000000000,0.410399102000000,0.195312500000000,0.056985300000000,3.000000000000000,1.000000000000000
6.993900000000000,2.418400000000000,6.292900000000000,7.161200000000000,2.781100000000000,6.549800000000000,7.081056700000000,2.575101900000000,6.428580800000000,0.000932336000000,0.002879182000000,0.001511188000000,0.030534180000000,0.053658013000000,0.038873996000000,0.050337051000000,0.242374852000000,-0.033749572000000,2.882456890000000,3.228068815000000,2.970733522000000,7.084600000000000,2.569500000000000,6.428900000000000,7.055600000000000,7.100300000000000,2.539000000000000,2.614250000000000,6.398800000000000,6.459100000000000,0.190388898000000,-0.096291647000000,-0.025621253000000,318.000000000000000,285.000000000000000,334.000000000000000,50142.000000000000000,6634.000000000000000,41328.000000000000000,0.195312500000000,0.046725211000000,5.859375000000000,0.060962799000000,0.195312500000000,0.038485235000000,3.000000000000000,1.000000000000000
6.954500000000000,2.024800000000000,6.338200000000000,7.233800000000000,2.766500000000000,6.972600000000000,7.079864000000000,2.533384100000000,6.447036200000000,0.001186081000000,0.008992234000000,0.003036278000000,0.034439530000000,0.094827388000000,0.055102430000000,0.223152293000000,-1.424636617000000,2.045666730000000,4.269608842000000,6.293118279000000,16.495049340000001,7.084100000000000,2.554100000000000,6.444000000000000,7.055150000000000,7.100200000000000,2.508650000000000,2.584800000000000,6.413800000000000,6.474300000000000,0.002063710000000,0.029167161000000,-0.204102760000000,322.000000000000000,205.000000000000000,308.000000000000000,50126.000000000000000,6427.000000000000000,41567.000000000000000,0.195312500000000,0.051985826000000,0.000000000000000,0.730853678000000,0.000000000000000,0.048152085000000,3.000000000000000,1.000000000000000
6.841600000000000,1.739700000000000,6.050900000000000,7.264700000000000,3.038900000000000,6.972600000000000,7.100966400000000,2.420791600000000,6.474745300000000,0.002910909000000,0.021881185000000,0.005915885000000,0.053952845000000,0.147922901000000,0.076914790000000,-0.361097227000000,-0.366543939000000,1.339652560000000,5.078857919000000,4.143755513000000,12.394880640000000,7.099550000000000,2.433100000000000,6.474350000000000,7.069500000000000,7.130050000000000,2.327350000000000,2.524000000000000,6.429100000000000,6.505100000000000,-0.184127211000000,-0.113429510000000,-0.165074467000000,240.000000000000000,113.000000000000000,229.000000000000000,50427.000000000000000,5882.000000000000000,41928.000000000000000,0.000000000000000,0.095457419000000,0.000000000000000,2.621184205000000,0.195312500000000,0.282747242000000,3.000000000000000,1.000000000000000
6.841600000000000,1.739700000000000,6.050900000000000,7.264700000000000,3.038900000000000,6.912800000000000,7.076413400000000,2.281201200000000,6.560168200000000,0.005990591000000,0.025116828000000,0.013488850000000,0.077398908000000,0.158482893000000,0.116141510000000,-0.129999650000000,0.441885882000000,0.152056757000000,2.377514466000000,4.240138988000000,3.085790508000000,7.083900000000000,2.267150000000000,6.534700000000000,7.009300000000000,7.130100000000000,2.162000000000000,2.403200000000000,6.474500000000000,6.656500000000000,0.439318668000000,-0.639806068000000,-0.506769855000000,135.000000000000000,83.000000000000000,118.000000000000000,50082.000000000000000,5229.000000000000000,43049.000000000000000,0.000000000000000,0.842808998000000,0.000000000000000,2.308409037000000,0.000000000000000,2.451780900000000,3.000000000000000,1.000000000000000
6.082300000000000,0.471690000000000,5.130700000000000,7.717900000000000,3.188000000000000,8.242400000000000,7.020383000000000,2.148095090000000,6.666675300000000,0.019409327000000,0.079122290000000,0.047527222000000,0.139317361000000,0.281286846000000,0.218007389000000,-0.770114507000000,-0.441552174000000,-0.575627701000000,16.794448339999999,6.779716029000000,20.449455619999998,7.008650000000000,2.146850000000000,6.671700000000000,6.964150000000000,7.068500000000000,2.056200000000000,2.282750000000000,6.580400000000000,6.762200000000000,0.383891056000000,-0.495442794000000,-0.372744148000000,158.000000000000000,133.000000000000000,140.000000000000000,49305.000000000000000,4693.000000000000000,44492.000000000000000,0.195312500000000,0.564377167000000,0.000000000000000,2.435575244000000,0.195312500000000,1.728008767000000,3.000000000000000,1.000000000000000
6.082300000000000,0.471690000000000,5.130700000000000,7.717900000000000,3.188000000000000,8.242400000000000,7.051862300000000,2.084677090000000,6.663293000000000,0.020290481000000,0.068279347000000,0.044749585000000,0.142444660000000,0.261303170000000,0.211540978000000,-1.276898577000000,-0.067394306000000,-0.506624655000000,16.290606380000000,8.326930623000001,22.910556870000001,7.062300000000000,2.085650000000000,6.656500000000000,6.992300000000000,7.113100000000000,1.995050000000000,2.176000000000000,6.580700000000000,6.747050000000000,0.313585859000000,-0.507415318000000,-0.305208113000000,106.000000000000000,156.000000000000000,155.000000000000000,49749.000000000000000,4414.000000000000000,44444.000000000000000,0.000000000000000,1.112447620000000,0.195312500000000,12.100694570000000,0.195312500000000,3.705737304000000,3.000000000000000,1.000000000000000
6.792000000000000,1.030900000000000,6.080800000000000,7.892900000000000,3.108200000000000,7.019800000000000,7.118355900000000,2.018717500000000,6.635584900000000,0.017905411000000,0.056075924000000,0.024908759000000,0.133811101000000,0.236803556000000,0.157825090000000,1.866671876000000,-0.174792841000000,-0.247387186000000,10.671823840000000,5.844928115000000,3.378179539000000,7.098300000000000,2.040650000000000,6.641300000000000,7.038200000000000,7.172300000000000,1.905250000000000,2.131800000000000,6.550500000000000,6.717100000000000,0.493334241000000,-0.761922077000000,-0.639511947000000,125.000000000000000,128.000000000000000,128.000000000000000,50689.000000000000000,4131.000000000000000,44056.000000000000000,0.390625000000000,0.230289242000000,0.000000000000000,2.695019134000000,0.195312500000000,0.495387694000000,3.000000000000000,1.000000000000000
5.185900000000000,0.060355000000000,6.026500000000000,8.486100000000000,3.108200000000000,7.745800000000000,7.098858300000000,1.676097112000000,6.748012400000000,0.075789787000000,0.216424106000000,0.048155175000000,0.275299449000000,0.465214043000000,0.219442874000000,-1.965312350000000,-0.060598580000000,-0.338584302000000,19.644380240000000,4.272461783000000,4.596848261000000,7.091850000000000,1.633650000000000,6.823400000000000,7.018400000000000,7.189450000000000,1.392200000000000,1.949550000000000,6.628100000000000,6.884450000000000,-0.100514485000000,-0.322190897000000,-0.376483461000000,80.000000000000000,41.000000000000000,105.000000000000000,50470.000000000000000,3026.000000000000000,45584.000000000000000,0.195312500000000,4.749832876000000,0.000000000000000,31.946634039999999,0.195312500000000,8.881561072000000,3.000000000000000,1.000000000000000
5.185900000000000,0.060355000000000,6.026500000000000,8.486100000000000,3.031300000000000,7.745800000000000,7.039502000000000,1.515123412000000,6.854749700000000,0.059000509000000,0.111587325000000,0.017139497000000,0.242900204000000,0.334046890000000,0.130917902000000,-2.523260799000000,-0.074589354000000,-0.228228821000000,28.504274100000000,10.590715830000001,18.930159570000001,7.034700000000000,1.572950000000000,6.868800000000000,7.005200000000000,7.080500000000000,1.421950000000000,1.648700000000000,6.824100000000000,6.899100000000000,-0.517344640000000,-0.023833986000000,0.237347457000000,183.000000000000000,102.000000000000000,308.000000000000000,49614.000000000000000,2407.000000000000000,47005.000000000000000,1.367187500000000,3.035754476000000,0.195312500000000,6.490782493000000,0.195312500000000,0.542532736000000,3.000000000000000,1.000000000000000
6.944800000000000,1.407100000000000,6.718000000000000,7.141700000000000,1.860300000000000,6.974500000000000,7.037018400000000,1.612274800000000,6.850793800000000,0.001386451000000,0.005386972000000,0.001647217000000,0.037235079000000,0.073395996000000,0.040585924000000,0.227310610000000,0.100159945000000,-0.097748663000000,2.424736218000000,2.841044243000000,2.840090055000000,7.035100000000000,1.603900000000000,6.853800000000000,7.005800000000000,7.065200000000000,1.558400000000000,1.663800000000000,6.823650000000000,6.883900000000000,-0.346153919000000,-0.275127506000000,0.100226993000000,234.000000000000000,212.000000000000000,323.000000000000000,49521.000000000000000,2605.000000000000000,46935.000000000000000,0.000000000000000,0.181379660000000,0.195312500000000,0.534412101000000,0.000000000000000,0.093379078000000,3.000000000000000,1.000000000000000
6.944900000000000,1.421800000000000,6.718000000000000,7.141700000000000,1.784600000000000,6.959300000000000,7.056104900000000,1.610473100000000,6.833216600000000,0.001101592000000,0.004324269000000,0.001671560000000,0.033190233000000,0.065759178000000,0.040884718000000,-0.009080578000000,-0.048573126000000,0.048923417000000,2.633467811000000,2.618059692000000,2.799438487000000,7.051100000000000,1.610850000000000,6.838600000000000,7.035100000000000,7.080300000000000,1.558100000000000,1.649050000000000,6.808500000000000,6.868700000000000,-0.293628396000000,-0.170618258000000,0.066016524000000,289.000000000000000,214.000000000000000,354.000000000000000,49790.000000000000000,2598.000000000000000,46695.000000000000000,0.195312500000000,0.136381730000000,0.195312500000000,0.345448553000000,0.195312500000000,0.075219227000000,3.000000000000000,1.000000000000000
6.439400000000000,1.419900000000000,6.144300000000000,7.351000000000000,2.423000000000000,7.351500000000000,7.069957000000000,1.649758400000000,6.815131500000000,0.002936016000000,0.007635421000000,0.006035742000000,0.054185020000000,0.087380895000000,0.077690040000000,-2.010585801000000,1.666248042000000,0.720295365000000,35.221724999999999,13.374234570000000,23.262487650000001,7.066000000000000,1.648500000000000,6.808600000000000,7.036200000000000,7.095700000000000,1.602800000000000,1.694000000000000,6.778200000000000,6.853600000000000,-0.119308925000000,-0.321676062000000,0.143597209000000,231.000000000000000,193.000000000000000,308.000000000000000,49987.000000000000000,2729.000000000000000,46452.000000000000000,0.195312500000000,0.121092987000000,0.195312500000000,0.410856807000000,0.000000000000000,0.102301407000000,3.000000000000000,1.000000000000000
-14.514799999999999,-5.898600000000000,-3.745100000000000,14.269900000000000,5.607700000000000,13.867900000000001,3.986554792000000,1.277958382000000,5.335176438000000,45.341618519999997,2.501271974000000,7.383295747000000,6.733618531000000,1.581541012000000,2.717222064000000,-1.402824419000000,-0.882089381000000,-1.170531563000000,3.382153766000000,5.335844967000000,3.728484882000000,7.079700000000000,1.648300000000000,6.763100000000000,3.876400000000000,7.140000000000000,1.082650000000000,1.739550000000000,3.526650000000000,6.823600000000000,0.073119681000000,0.457482085000000,0.032606757000000,94.000000000000000,126.000000000000000,129.000000000000000,61189.000000000000000,4132.000000000000000,35840.000000000000000,0.000000000000000,5030.444650000000400,0.000000000000000,75.085474090000005,0.000000000000000,1146.739916000000000,3.000000000000000,1.000000000000000
-14.514799999999999,-5.898600000000000,-3.745100000000000,14.269900000000000,6.222500000000000,13.867900000000001,0.216275353000000,1.246749967000000,3.676902404000000,70.925514550000003,5.873137169000000,10.067662680000000,8.421728715000000,2.423455626000000,3.172958033000000,-0.134497046000000,0.016913942000000,0.111176169000000,1.318906507000000,2.569613289000000,2.368611822000000,2.584100000000000,1.252900000000000,3.242000000000000,-8.460699999999999,8.836399999999999,-0.532750000000000,2.792350000000000,1.519300000000000,6.607250000000000,-0.179682228000000,0.318622662000000,-0.207963706000000,5.000000000000000,18.000000000000000,11.000000000000000,38538.000000000000000,4035.000000000000000,12821.000000000000000,0.195312500000000,29992.851330000001000,0.390625000000000,1246.194966000000000,0.390625000000000,2120.956885000000100,3.000000000000000,1.000000000000000
-1.146900000000000,8.310100000000000,-4.977900000000000,-0.406350000000000,9.638000000000000,-3.558600000000000,-0.879586470000000,8.741904200000001,-4.408733700000000,0.015932461000000,0.023333582000000,0.070470459000000,0.126223854000000,0.152753336000000,0.265462727000000,0.735569976000000,0.726305326000000,0.363395215000000,3.603787797000000,5.356884113000000,2.713669721000000,-0.893515000000000,8.762200000000000,-4.373600000000000,-0.988785000000000,-0.802655000000000,8.613149999999999,8.838400000000000,-4.660200000000000,-4.223300000000000,0.580422355000000,0.702340992000000,0.724654784000000,57.000000000000000,120.000000000000000,64.000000000000000,790.000000000000000,76444.000000000000000,19507.000000000000000,0.000000000000000,1.556351021000000,0.195312500000000,3.905713039000000,0.195312500000000,14.765057250000000,3.000000000000000,2.000000000000000
-2.328100000000000,7.758500000000000,-5.403300000000000,2.970900000000000,11.224700000000000,0.879240000000000,-0.340972406000000,8.973158200000000,-3.779167281000000,0.852016466000000,0.240666710000000,1.106680947000000,0.923047380000000,0.490577934000000,1.051989043000000,1.488144953000000,1.790233721000000,2.158590584000000,4.351438353000000,7.369036885000000,7.401541237000000,-0.772950000000000,8.837700000000000,-4.207700000000000,-0.848810000000000,-0.083156000000000,8.762000000000001,9.004949999999999,-4.328350000000000,-3.695950000000000,0.339244320000000,0.712792230000000,0.466094321000000,95.000000000000000,187.000000000000000,103.000000000000000,967.000000000000000,80758.000000000000000,15388.000000000000000,0.000000000000000,123.368774800000000,0.000000000000000,16.735387249999999,0.000000000000000,148.028882200000000,3.000000000000000,2.000000000000000
-2.328100000000000,7.758500000000000,-5.403300000000000,2.970900000000000,11.224700000000000,0.953340000000000,0.528970854000000,9.465245000000000,-1.639151826000000,0.799126613000000,0.316678123000000,3.497654496000000,0.893938820000000,0.562741613000000,1.870201726000000,-0.504016570000000,-0.424794106000000,-0.335304180000000,2.911600468000000,3.175049568000000,1.463423211000000,0.791265000000000,9.660399999999999,-0.709270000000000,-0.083156000000000,1.053550000000000,8.990600000000001,9.842050000000000,-3.695950000000000,-0.073933000000000,0.343850958000000,0.629126803000000,0.603893842000000,47.000000000000000,91.000000000000000,13.000000000000000,1078.000000000000000,89907.000000000000000,6181.000000000000000,0.195312500000000,97.948449319999995,0.000000000000000,49.305435799999998,0.000000000000000,1226.886389000000000,3.000000000000000,2.000000000000000
-0.012250000000000,8.927000000000000,-1.237600000000000,2.162700000000000,10.279500000000001,0.953340000000000,0.909565900000000,9.774889900000000,0.205577425000000,0.042833817000000,0.016902898000000,0.162300640000000,0.206963324000000,0.130011145000000,0.402865536000000,0.823405244000000,-0.906448646000000,-1.160755613000000,12.874563880000000,9.826852241999999,3.476861410000000,0.901900000000000,9.780200000000001,0.409225000000000,0.856065000000000,0.963195000000000,9.721500000000001,9.828550000000000,-0.111520000000000,0.469820000000000,-0.464123205000000,0.062713508000000,-0.191947569000000,192.000000000000000,259.000000000000000,109.000000000000000,870.000000000000000,95565.000000000000000,204.000000000000000,2.539062500000000,2.349424494000000,2.734375000000000,0.834559598000000,0.195312500000000,31.566936810000001,3.000000000000000,2.000000000000000
-0.831470000000000,8.063400000000000,-2.824100000000000,1.593500000000000,11.436900000000000,3.023800000000000,0.632733344000000,9.728192000000000,0.327690107000000,0.204782479000000,0.080495146000000,1.306854262000000,0.452528982000000,0.283716666000000,1.143177266000000,-1.121346078000000,-0.021504672000000,0.007115279000000,3.343579382000000,9.610889329999999,3.679567393000000,0.872140000000000,9.765950000000000,0.439425000000000,0.285775000000000,0.917610000000000,9.632099999999999,9.827100000000000,0.228395000000000,0.515385000000000,-0.000256684000000,-0.032848906000000,-0.269585522000000,121.000000000000000,223.000000000000000,136.000000000000000,605.000000000000000,94718.000000000000000,1413.000000000000000,0.000000000000000,39.644165020000003,0.000000000000000,1.025057335000000,0.000000000000000,7.263830875000000,3.000000000000000,2.000000000000000
-0.831470000000000,8.063400000000000,-2.824100000000000,1.593500000000000,11.436900000000000,4.474300000000000,0.239571192000000,9.379462999999999,1.994259237000000,0.148774975000000,0.190412321000000,4.549677700000000,0.385713592000000,0.436362603000000,2.132997351000000,0.784802285000000,0.732280891000000,-0.623619267000000,4.027604089000000,3.824849165000000,1.895084251000000,0.144050000000000,9.322649999999999,2.940600000000000,0.033052000000000,0.337725000000000,9.050250000000000,9.660450000000001,0.258530000000000,3.930350000000000,0.118434526000000,-0.308801992000000,-0.715332988000000,89.000000000000000,65.000000000000000,15.000000000000000,206.000000000000000,88165.000000000000000,8522.000000000000000,0.585937500000000,12.268442550000000,0.000000000000000,46.425032999999999,0.000000000000000,1549.786434000000100,3.000000000000000,2.000000000000000
-0.247520000000000,8.462500000000000,2.857300000000000,0.579450000000000,9.592700000000001,4.610800000000000,0.145580474000000,8.976004200000000,4.016945600000000,0.011927363000000,0.042698258000000,0.143577546000000,0.109212468000000,0.206635569000000,0.378916279000000,0.197242777000000,0.386203267000000,-1.299768566000000,3.522103854000000,2.817428333000000,3.929125452000000,0.142245000000000,8.945600000000001,4.126950000000000,0.067576000000000,0.216570000000000,8.824500000000001,9.097000000000000,3.930350000000000,4.262900000000000,-0.424018199000000,0.350237060000000,-0.766830729000000,154.000000000000000,124.000000000000000,79.000000000000000,33.000000000000000,80611.000000000000000,16279.000000000000000,0.195312500000000,0.423077599000000,0.000000000000000,4.841998268000000,0.000000000000000,28.471015560000001,3.000000000000000,2.000000000000000
-0.649050000000000,1.799100000000000,3.673000000000000,0.796600000000000,9.718100000000000,11.137800000000000,0.149647333000000,8.632864200000000,4.549194900000000,0.017839282000000,0.954625173000000,0.973450545000000,0.133563775000000,0.977049217000000,0.986635974000000,-1.042213999000000,-4.547698698000000,4.014260851000000,9.692870296000001,24.644701269999999,19.265282160000002,0.156910000000000,8.839750000000000,4.308100000000000,0.096258500000000,0.217885000000000,8.733200000000000,8.946100000000000,4.217700000000000,4.398900000000000,0.148467327000000,-0.404789466000000,-0.825011932000000,164.000000000000000,155.000000000000000,137.000000000000000,40.000000000000000,75480.000000000000000,21668.000000000000000,7.421875000000000,0.329862755000000,0.000000000000000,30.852089589999999,0.000000000000000,43.911595339999998,3.000000000000000,2.000000000000000
-5.070300000000000,-30.512400000000000,-9.291700000000001,10.257700000000000,15.747000000000000,15.103700000000000,0.669644236000000,2.195820680000000,3.846882752000000,4.322911923000000,92.390150190000000,12.127946780000000,2.079161351000000,9.611979515000000,3.482520176000000,1.467316437000000,-1.370432242000000,-0.269764143000000,6.571704009000000,3.942307369000000,4.640880858000000,0.157480000000000,7.320700000000000,4.293200000000000,0.008428750000000,0.531740000000000,-3.071350000000000,8.846850000000000,1.969500000000000,4.505000000000000,0.148109738000000,-0.371132067000000,0.217611187000000,110.000000000000000,13.000000000000000,73.000000000000000,4767.000000000000000,97119.000000000000000,26914.000000000000000,0.000000000000000,152.908102300000000,0.000000000000000,19638.298930000001000,0.000000000000000,604.263952499999960,3.000000000000000,2.000000000000000
-5.070300000000000,-30.512400000000000,-9.291700000000001,17.743600000000001,15.747000000000000,15.103700000000000,2.992345688000000,-0.730157059000000,2.934135155000000,14.256722560000000,85.570055379999999,14.662942129999999,3.775807537000000,9.250408390000001,3.829222131000000,0.366686544000000,-0.821073635000000,0.471269040000000,2.778864234000000,3.128345658000000,3.648432564000000,2.645850000000000,1.168950000000000,2.094000000000000,0.029345000000000,6.181650000000000,-7.088650000000000,6.177900000000000,0.948245000000000,4.934500000000000,0.295532395000000,-0.288497541000000,0.094195766000000,35.000000000000000,34.000000000000000,58.000000000000000,23197.000000000000000,86018.000000000000000,23257.000000000000000,0.000000000000000,1863.204684000000000,0.195312500000000,9542.900014000000700,0.195312500000000,1929.054329000000100,3.000000000000000,2.000000000000000
-3.418000000000000,-12.456000000000000,-2.302200000000000,17.743600000000001,12.632500000000000,12.772800000000000,2.423602496000000,3.876500125000000,5.733685003000000,12.647588400000000,23.792636410000000,11.997208620000000,3.556344810000000,4.877769614000000,3.463698690000000,1.029523284000000,-1.611563472000000,-0.461765658000000,3.430077085000000,5.490649324000000,1.751145369000000,0.175325000000000,5.279350000000000,8.227250000000000,0.009237550000000,5.462850000000000,4.273750000000000,5.603000000000000,2.186400000000000,8.318099999999999,-0.289386621000000,-0.694002241000000,0.286172010000000,22.000000000000000,87.000000000000000,36.000000000000000,18509.000000000000000,38796.000000000000000,44860.000000000000000,0.000000000000000,2717.376816000000000,0.390625000000000,7321.520233000000200,0.000000000000000,3328.206803999999900,3.000000000000000,2.000000000000000
-0.635210000000000,-0.302740000000000,7.954600000000000,3.490400000000000,9.606999999999999,12.772800000000000,0.058471011000000,5.294475964000000,8.351894000000000,0.058108515000000,0.234862052000000,0.217131597000000,0.241057079000000,0.484625683000000,0.465973816000000,8.029591073000001,-3.458210338000000,6.725096848000000,91.399432739999995,59.403852309999998,50.402212560000002,0.025389500000000,5.354650000000000,8.272500000000001,-0.005076050000000,0.071357500000000,5.264000000000000,5.400950000000000,8.241899999999999,8.317900000000000,-0.578814669000000,0.554300499000000,-0.224317795000000,167.000000000000000,136.000000000000000,157.000000000000000,61.000000000000000,28266.000000000000000,69971.000000000000000,0.390625000000000,2.322441541000000,2.929687500000000,10.472530020000001,0.390625000000000,9.608982401000001,3.000000000000000,2.000000000000000
-0.111200000000000,5.053200000000000,7.924200000000000,0.298370000000000,5.898400000000000,8.423900000000000,0.048763967000000,5.445627300000000,8.204052900000001,0.003594665000000,0.021123928000000,0.008282225000000,0.059955527000000,0.145340732000000,0.091006728000000,1.187411858000000,0.525040755000000,-0.643698895000000,5.157755141000000,3.103828999000000,2.769196297000000,0.040271000000000,5.415700000000000,8.226900000000001,0.010126500000000,0.071244500000000,5.370100000000000,5.505200000000000,8.166000000000000,8.271800000000001,-0.005244410000000,-0.076552623000000,-0.804626600000000,192.000000000000000,163.000000000000000,213.000000000000000,6.000000000000000,29676.000000000000000,67315.000000000000000,0.195312500000000,0.130671280000000,0.000000000000000,2.687717287000000,0.000000000000000,1.201560124000000,3.000000000000000,2.000000000000000
-0.064720000000000,5.067800000000000,7.514800000000000,0.627920000000000,6.317700000000000,8.423900000000000,0.123496245000000,5.581772100000000,8.112212700000001,0.019266817000000,0.028680507000000,0.012292627000000,0.138804959000000,0.169353203000000,0.110872119000000,1.227260835000000,0.280514360000000,-0.911684468000000,3.570168491000000,4.718267235000000,7.210143059000000,0.063134000000000,5.611500000000000,8.104799999999999,0.025839500000000,0.190980000000000,5.458350000000000,5.685150000000000,8.045200000000000,8.196600000000000,0.293447064000000,-0.404515111000000,-0.695808983000000,133.000000000000000,112.000000000000000,147.000000000000000,34.000000000000000,31185.000000000000000,65820.000000000000000,0.000000000000000,2.544120648000000,0.195312500000000,3.821708978000000,0.195312500000000,1.703614494000000,3.000000000000000,2.000000000000000
-0.735580000000000,2.445900000000000,4.141400000000000,1.319900000000000,9.542400000000001,9.811200000000000,0.174900225000000,5.254913300000000,8.201835400000000,0.086289198000000,1.380238931000000,0.735281268000000,0.293750231000000,1.174835704000000,0.857485433000000,1.191293550000000,0.579697979000000,-2.181603925000000,5.778046363000000,4.707039924000000,9.986321655999999,0.116730000000000,5.550950000000000,8.120950000000001,0.011093500000000,0.326695000000000,4.388700000000000,5.687500000000000,8.044800000000000,8.818199999999999,0.510218588000000,-0.639735588000000,-0.882671289000000,48.000000000000000,53.000000000000000,87.000000000000000,117.000000000000000,28993.000000000000000,68005.000000000000000,0.195312500000000,4.994879918000000,0.000000000000000,81.974912529999997,0.000000000000000,9.843230515000000,3.000000000000000,2.000000000000000
-0.735580000000000,2.445900000000000,4.141400000000000,1.319900000000000,9.542400000000001,9.811200000000000,-0.002522298000000,4.723401000000000,8.465239000000000,0.116045749000000,1.987268135000000,0.964632971000000,0.340654883000000,1.409704982000000,0.982157305000000,1.593836850000000,1.151060039000000,-2.075966737000000,5.908878163000000,3.738402963000000,7.865829601000000,-0.073491000000000,4.109750000000000,8.878950000000000,-0.254980000000000,0.124280000000000,3.666700000000000,5.741350000000000,7.961750000000000,9.106800000000000,0.471483294000000,-0.599234588000000,-0.894184341000000,71.000000000000000,44.000000000000000,60.000000000000000,116.000000000000000,24296.000000000000000,72624.000000000000000,0.000000000000000,11.626191100000000,0.195312500000000,254.613322200000000,0.195312500000000,137.785376700000000,3.000000000000000,2.000000000000000
